Date,Month,Day,Year,Pid,Slotid,Count
9/22/15,9,22,2015,4,17,7
9/23/15,9,23,2015,1,17,2
9/23/15,9,23,2015,2,17,3
9/23/15,9,23,2015,4,17,10
9/23/15,9,23,2015,5,17,4
9/24/15,9,24,2015,1,17,5
9/24/15,9,24,2015,2,17,3
9/24/15,9,24,2015,4,17,3
9/24/15,9,24,2015,5,17,4
9/27/15,9,27,2015,1,17,3
9/27/15,9,27,2015,2,17,4
9/27/15,9,27,2015,4,17,8
9/27/15,9,27,2015,5,17,4
9/28/15,9,28,2015,1,17,3
9/28/15,9,28,2015,4,17,6
9/29/15,9,29,2015,1,17,6
9/29/15,9,29,2015,2,17,2
9/29/15,9,29,2015,4,17,8
9/30/15,9,30,2015,1,17,20
9/30/15,9,30,2015,2,17,8
9/30/15,9,30,2015,4,17,13
9/30/15,9,30,2015,5,17,1
10/1/15,10,1,2015,1,17,4
10/1/15,10,1,2015,2,17,2
10/1/15,10,1,2015,5,17,1
10/4/15,10,4,2015,1,17,5
10/4/15,10,4,2015,2,17,3
10/4/15,10,4,2015,4,17,9
10/4/15,10,4,2015,5,17,1
10/5/15,10,5,2015,1,17,5
10/5/15,10,5,2015,2,17,1
10/5/15,10,5,2015,4,17,13
10/5/15,10,5,2015,5,17,1
10/6/15,10,6,2015,1,17,8
10/6/15,10,6,2015,2,17,7
10/6/15,10,6,2015,4,17,4
10/6/15,10,6,2015,5,17,1
10/7/15,10,7,2015,1,17,12
10/7/15,10,7,2015,2,17,2
10/7/15,10,7,2015,4,17,8
10/7/15,10,7,2015,5,17,1
10/8/15,10,8,2015,1,17,7
10/8/15,10,8,2015,2,17,5
10/8/15,10,8,2015,4,17,4
10/8/15,10,8,2015,5,17,2
10/11/15,10,11,2015,1,17,3
10/11/15,10,11,2015,2,17,4
10/11/15,10,11,2015,4,17,8
10/11/15,10,11,2015,5,17,1
10/12/15,10,12,2015,1,17,10
10/12/15,10,12,2015,2,17,1
10/12/15,10,12,2015,4,17,6
10/13/15,10,13,2015,1,17,16
10/13/15,10,13,2015,2,17,5
10/13/15,10,13,2015,4,17,5
10/13/15,10,13,2015,5,17,1
10/14/15,10,14,2015,1,17,3
10/14/15,10,14,2015,2,17,2
10/14/15,10,14,2015,4,17,4
10/14/15,10,14,2015,5,17,1
10/15/15,10,15,2015,2,17,4
10/15/15,10,15,2015,4,17,4
10/18/15,10,18,2015,1,17,8
10/18/15,10,18,2015,2,17,2
10/18/15,10,18,2015,4,17,3
10/19/15,10,19,2015,1,17,8
10/19/15,10,19,2015,2,17,3
10/19/15,10,19,2015,4,17,5
10/20/15,10,20,2015,1,17,5
10/20/15,10,20,2015,2,17,5
10/20/15,10,20,2015,4,17,6
10/20/15,10,20,2015,5,17,1
10/21/15,10,21,2015,1,17,11
10/21/15,10,21,2015,2,17,3
10/21/15,10,21,2015,4,17,11
10/22/15,10,22,2015,1,17,5
10/22/15,10,22,2015,2,17,7
10/22/15,10,22,2015,4,17,2
10/22/15,10,22,2015,5,17,1
10/25/15,10,25,2015,1,17,4
10/25/15,10,25,2015,2,17,4
10/25/15,10,25,2015,4,17,15
10/25/15,10,25,2015,5,17,2
10/26/15,10,26,2015,1,17,4
10/26/15,10,26,2015,2,17,5
10/26/15,10,26,2015,4,17,9
10/26/15,10,26,2015,5,17,1
10/27/15,10,27,2015,1,17,11
10/27/15,10,27,2015,2,17,4
10/27/15,10,27,2015,5,17,1
10/28/15,10,28,2015,1,17,4
10/28/15,10,28,2015,2,17,3
10/28/15,10,28,2015,4,17,2
10/29/15,10,29,2015,1,17,6
10/29/15,10,29,2015,2,17,2
10/29/15,10,29,2015,4,17,2
10/29/15,10,29,2015,5,17,1
11/1/15,11,1,2015,1,17,3
11/1/15,11,1,2015,2,17,1
11/1/15,11,1,2015,4,17,10
11/2/15,11,2,2015,1,17,3
11/2/15,11,2,2015,4,17,11
11/2/15,11,2,2015,5,17,1
11/2/15,11,2,2015,2,17,1
11/3/15,11,3,2015,1,17,5
11/3/15,11,3,2015,2,17,3
11/3/15,11,3,2015,4,17,17
11/3/15,11,3,2015,5,17,3
11/4/15,11,4,2015,1,17,8
11/4/15,11,4,2015,2,17,2
11/4/15,11,4,2015,4,17,10
11/4/15,11,4,2015,5,17,1
11/5/15,11,5,2015,1,17,6
11/5/15,11,5,2015,2,17,5
11/5/15,11,5,2015,4,17,5
11/8/15,11,8,2015,1,17,2
11/8/15,11,8,2015,2,17,6
11/8/15,11,8,2015,4,17,10
11/9/15,11,9,2015,1,17,5
11/9/15,11,9,2015,2,17,5
11/9/15,11,9,2015,4,17,15
11/9/15,11,9,2015,5,17,1
11/10/15,11,10,2015,1,17,2
11/10/15,11,10,2015,2,17,6
11/10/15,11,10,2015,4,17,5
11/10/15,11,10,2015,5,17,1
11/11/15,11,11,2015,1,17,4
11/11/15,11,11,2015,2,17,4
11/11/15,11,11,2015,4,17,5
11/11/15,11,11,2015,5,17,1
11/12/15,11,12,2015,1,17,4
11/12/15,11,12,2015,2,17,7
11/12/15,11,12,2015,4,17,10
11/15/15,11,15,2015,1,17,7
11/15/15,11,15,2015,2,17,8
11/15/15,11,15,2015,4,17,9
11/15/15,11,15,2015,5,17,1
11/16/15,11,16,2015,1,17,6
11/16/15,11,16,2015,2,17,8
11/16/15,11,16,2015,4,17,7
11/16/15,11,16,2015,5,17,1
11/17/15,11,17,2015,1,17,6
11/17/15,11,17,2015,2,17,9
11/17/15,11,17,2015,4,17,8
11/18/15,11,18,2015,1,17,5
11/18/15,11,18,2015,2,17,7
11/18/15,11,18,2015,4,17,4
11/19/15,11,19,2015,1,17,9
11/19/15,11,19,2015,2,17,4
11/19/15,11,19,2015,5,17,4
11/22/15,11,22,2015,1,17,3
11/22/15,11,22,2015,2,17,1
11/22/15,11,22,2015,4,17,2
11/22/15,11,22,2015,5,17,1
11/23/15,11,23,2015,1,17,7
11/23/15,11,23,2015,2,17,3
11/23/15,11,23,2015,4,17,2
11/23/15,11,23,2015,5,17,1
11/24/15,11,24,2015,1,17,4
11/24/15,11,24,2015,2,17,5
11/29/15,11,29,2015,1,17,4
11/29/15,11,29,2015,2,17,4
11/29/15,11,29,2015,4,17,5
11/29/15,11,29,2015,5,17,1
11/30/15,11,30,2015,1,17,7
11/30/15,11,30,2015,2,17,6
11/30/15,11,30,2015,4,17,3
11/30/15,11,30,2015,5,17,6
12/1/15,12,1,2015,1,17,5
12/1/15,12,1,2015,2,17,6
12/1/15,12,1,2015,4,17,6
12/2/15,12,2,2015,1,17,10
12/2/15,12,2,2015,2,17,7
12/2/15,12,2,2015,4,17,16
12/2/15,12,2,2015,5,17,1
12/3/15,12,3,2015,1,17,3
12/3/15,12,3,2015,2,17,3
12/3/15,12,3,2015,4,17,5
12/6/15,12,6,2015,1,17,11
12/6/15,12,6,2015,2,17,4
12/6/15,12,6,2015,4,17,6
12/7/15,12,7,2015,1,17,7
12/7/15,12,7,2015,2,17,5
12/7/15,12,7,2015,4,17,11
12/7/15,12,7,2015,5,17,1
12/8/15,12,8,2015,1,17,8
12/8/15,12,8,2015,2,17,4
12/8/15,12,8,2015,4,17,6
12/8/15,12,8,2015,5,17,5
12/9/15,12,9,2015,1,17,8
12/9/15,12,9,2015,2,17,14
12/9/15,12,9,2015,4,17,17
12/10/15,12,10,2015,1,17,8
12/10/15,12,10,2015,2,17,8
12/10/15,12,10,2015,4,17,6
12/13/15,12,13,2015,1,17,10
12/13/15,12,13,2015,2,17,8
12/13/15,12,13,2015,4,17,13
12/14/15,12,14,2015,1,17,5
12/14/15,12,14,2015,2,17,2
12/14/15,12,14,2015,4,17,9
12/14/15,12,14,2015,5,17,3
12/15/15,12,15,2015,1,17,3
12/15/15,12,15,2015,2,17,5
12/15/15,12,15,2015,4,17,12
12/15/15,12,15,2015,5,17,1
12/16/15,12,16,2015,1,17,3
12/16/15,12,16,2015,2,17,3
12/16/15,12,16,2015,4,17,10
12/16/15,12,16,2015,5,17,1
12/17/15,12,17,2015,1,17,4
12/17/15,12,17,2015,2,17,2
12/17/15,12,17,2015,4,17,14
12/17/15,12,17,2015,5,17,1
2/7/16,2,7,2016,1,17,2
2/7/16,2,7,2016,4,17,1
2/9/16,2,9,2016,1,17,2
2/9/16,2,9,2016,4,17,4
2/10/16,2,10,2016,1,17,5
2/10/16,2,10,2016,2,17,2
2/10/16,2,10,2016,4,17,12
2/11/16,2,11,2016,1,17,2
2/11/16,2,11,2016,2,17,1
2/11/16,2,11,2016,4,17,1
2/14/16,2,14,2016,1,17,8
2/14/16,2,14,2016,2,17,2
2/14/16,2,14,2016,6,17,1
2/16/16,2,16,2016,1,17,3
2/16/16,2,16,2016,4,17,8
2/17/16,2,17,2016,1,17,4
2/17/16,2,17,2016,2,17,2
2/17/16,2,17,2016,4,17,10
2/17/16,2,17,2016,6,17,1
2/18/16,2,18,2016,1,17,5
2/18/16,2,18,2016,2,17,1
2/18/16,2,18,2016,4,17,1
2/18/16,2,18,2016,5,17,1
2/21/16,2,21,2016,1,17,6
2/21/16,2,21,2016,2,17,2
2/21/16,2,21,2016,4,17,6
2/21/16,2,21,2016,5,17,1
2/22/16,2,22,2016,1,17,6
2/22/16,2,22,2016,2,17,2
2/22/16,2,22,2016,5,17,2
2/23/16,2,23,2016,2,17,4
2/23/16,2,23,2016,1,17,1
2/24/16,2,24,2016,1,17,4
2/24/16,2,24,2016,2,17,2
2/24/16,2,24,2016,4,17,2
2/24/16,2,24,2016,5,17,4
2/25/16,2,25,2016,1,17,7
2/25/16,2,25,2016,2,17,4
2/25/16,2,25,2016,4,17,8
2/5/12,2,5,2012,1,18,1
2/5/12,2,5,2012,2,18,1
2/6/12,2,6,2012,2,18,1
2/8/12,2,8,2012,1,18,3
2/8/12,2,8,2012,5,18,2
2/9/12,2,9,2012,1,18,1
2/9/12,2,9,2012,2,18,1
2/12/12,2,12,2012,1,18,1
2/13/12,2,13,2012,1,18,1
2/13/12,2,13,2012,2,18,1
2/14/12,2,14,2012,1,18,1
2/14/12,2,14,2012,2,18,1
2/15/12,2,15,2012,1,18,3
2/15/12,2,15,2012,2,18,2
2/16/12,2,16,2012,1,18,2
2/16/12,2,16,2012,2,18,1
2/19/12,2,19,2012,1,18,4
2/19/12,2,19,2012,2,18,3
2/20/12,2,20,2012,1,18,6
2/20/12,2,20,2012,2,18,3
2/20/12,2,20,2012,5,18,1
2/21/12,2,21,2012,1,18,7
2/21/12,2,21,2012,2,18,1
2/22/12,2,22,2012,1,18,12
2/23/12,2,23,2012,1,18,5
2/26/12,2,26,2012,1,18,7
2/26/12,2,26,2012,2,18,1
2/28/12,2,28,2012,1,18,6
2/28/12,2,28,2012,2,18,2
2/29/12,2,29,2012,1,18,5
2/29/12,2,29,2012,5,18,1
3/1/12,3,1,2012,1,18,6
3/1/12,3,1,2012,2,18,2
3/4/12,3,4,2012,1,18,5
3/4/12,3,4,2012,2,18,2
3/5/12,3,5,2012,1,18,12
3/5/12,3,5,2012,2,18,5
3/6/12,3,6,2012,1,18,2
3/6/12,3,6,2012,2,18,2
3/7/12,3,7,2012,1,18,5
3/8/12,3,8,2012,1,18,2
3/8/12,3,8,2012,2,18,1
3/11/12,3,11,2012,1,18,5
3/11/12,3,11,2012,2,18,3
3/12/12,3,12,2012,1,18,4
3/12/12,3,12,2012,2,18,2
3/13/12,3,13,2012,1,18,2
3/13/12,3,13,2012,2,18,2
3/13/12,3,13,2012,5,18,1
3/14/12,3,14,2012,1,18,9
3/14/12,3,14,2012,2,18,3
3/15/12,3,15,2012,1,18,1
3/15/12,3,15,2012,2,18,1
3/18/12,3,18,2012,2,18,1
3/19/12,3,19,2012,1,18,3
3/19/12,3,19,2012,2,18,2
3/20/12,3,20,2012,1,18,3
3/20/12,3,20,2012,2,18,2
3/21/12,3,21,2012,1,18,3
3/21/12,3,21,2012,2,18,1
3/22/12,3,22,2012,1,18,1
3/22/12,3,22,2012,2,18,2
3/25/12,3,25,2012,1,18,5
3/25/12,3,25,2012,2,18,5
3/25/12,3,25,2012,5,18,1
3/26/12,3,26,2012,1,18,2
3/26/12,3,26,2012,2,18,3
3/27/12,3,27,2012,1,18,5
3/27/12,3,27,2012,2,18,6
3/28/12,3,28,2012,1,18,8
3/28/12,3,28,2012,2,18,1
3/29/12,3,29,2012,1,18,2
3/29/12,3,29,2012,2,18,2
4/1/12,4,1,2012,1,18,5
4/1/12,4,1,2012,2,18,3
4/1/12,4,1,2012,5,18,1
4/2/12,4,2,2012,1,18,2
4/2/12,4,2,2012,2,18,2
4/2/12,4,2,2012,5,18,1
4/3/12,4,3,2012,1,18,6
4/3/12,4,3,2012,2,18,1
4/4/12,4,4,2012,1,18,6
4/5/12,4,5,2012,1,18,4
4/5/12,4,5,2012,2,18,1
4/8/12,4,8,2012,5,18,2
4/9/12,4,9,2012,1,18,4
4/9/12,4,9,2012,2,18,4
4/9/12,4,9,2012,5,18,3
4/10/12,4,10,2012,1,18,7
4/10/12,4,10,2012,2,18,5
4/10/12,4,10,2012,5,18,1
4/11/12,4,11,2012,1,18,5
4/11/12,4,11,2012,2,18,2
4/11/12,4,11,2012,5,18,1
4/12/12,4,12,2012,1,18,8
4/12/12,4,12,2012,2,18,2
4/12/12,4,12,2012,5,18,2
4/15/12,4,15,2012,1,18,5
4/15/12,4,15,2012,2,18,2
4/15/12,4,15,2012,5,18,1
4/16/12,4,16,2012,1,18,1
4/16/12,4,16,2012,2,18,1
4/17/12,4,17,2012,1,18,8
4/17/12,4,17,2012,2,18,1
4/17/12,4,17,2012,5,18,1
4/18/12,4,18,2012,1,18,12
4/18/12,4,18,2012,2,18,3
4/18/12,4,18,2012,5,18,1
4/19/12,4,19,2012,1,18,7
4/19/12,4,19,2012,2,18,3
4/19/12,4,19,2012,5,18,1
4/22/12,4,22,2012,1,18,7
4/22/12,4,22,2012,2,18,1
4/23/12,4,23,2012,1,18,9
4/23/12,4,23,2012,2,18,1
4/23/12,4,23,2012,5,18,2
4/24/12,4,24,2012,1,18,7
4/24/12,4,24,2012,2,18,6
4/24/12,4,24,2012,5,18,2
4/25/12,4,25,2012,1,18,9
4/26/12,4,26,2012,1,18,1
4/26/12,4,26,2012,2,18,2
4/26/12,4,26,2012,5,18,1
4/29/12,4,29,2012,1,18,13
4/29/12,4,29,2012,2,18,2
4/29/12,4,29,2012,5,18,1
4/30/12,4,30,2012,1,18,9
4/30/12,4,30,2012,2,18,3
5/1/12,5,1,2012,1,18,3
5/1/12,5,1,2012,2,18,4
5/2/12,5,2,2012,1,18,17
5/2/12,5,2,2012,2,18,1
5/3/12,5,3,2012,1,18,10
5/3/12,5,3,2012,2,18,2
5/6/12,5,6,2012,1,18,23
5/6/12,5,6,2012,2,18,4
5/7/12,5,7,2012,1,18,22
5/7/12,5,7,2012,2,18,5
5/7/12,5,7,2012,5,18,1
5/8/12,5,8,2012,1,18,25
5/8/12,5,8,2012,2,18,3
5/9/12,5,9,2012,1,18,15
5/9/12,5,9,2012,2,18,3
5/10/12,5,10,2012,1,18,14
5/10/12,5,10,2012,2,18,6
5/13/12,5,13,2012,1,18,9
5/13/12,5,13,2012,5,18,1
5/14/12,5,14,2012,1,18,7
5/14/12,5,14,2012,5,18,1
5/15/12,5,15,2012,1,18,5
5/15/12,5,15,2012,2,18,2
5/15/12,5,15,2012,5,18,1
5/16/12,5,16,2012,1,18,14
5/16/12,5,16,2012,2,18,4
5/16/12,5,16,2012,5,18,1
5/17/12,5,17,2012,1,18,12
5/17/12,5,17,2012,2,18,2
5/17/12,5,17,2012,5,18,1
5/20/12,5,20,2012,1,18,1
5/20/12,5,20,2012,2,18,1
5/20/12,5,20,2012,5,18,1
5/21/12,5,21,2012,1,18,1
5/21/12,5,21,2012,2,18,5
5/21/12,5,21,2012,5,18,1
5/22/12,5,22,2012,1,18,3
5/22/12,5,22,2012,2,18,1
5/23/12,5,23,2012,1,18,1
5/23/12,5,23,2012,2,18,2
5/23/12,5,23,2012,5,18,1
5/24/12,5,24,2012,1,18,1
5/24/12,5,24,2012,2,18,3
5/24/12,5,24,2012,5,18,1
8/31/12,8,31,2012,4,18,1
9/6/12,9,6,2012,1,18,2
9/6/12,9,6,2012,2,18,1
9/9/12,9,9,2012,2,18,2
9/11/12,9,11,2012,2,18,2
9/11/12,9,11,2012,5,18,1
9/12/12,9,12,2012,1,18,3
9/12/12,9,12,2012,2,18,2
9/13/12,9,13,2012,1,18,1
9/13/12,9,13,2012,2,18,3
9/16/12,9,16,2012,2,18,3
9/16/12,9,16,2012,1,18,1
9/17/12,9,17,2012,1,18,3
9/17/12,9,17,2012,2,18,2
9/18/12,9,18,2012,1,18,4
9/18/12,9,18,2012,2,18,2
9/18/12,9,18,2012,5,18,1
9/19/12,9,19,2012,1,18,3
9/19/12,9,19,2012,2,18,1
9/19/12,9,19,2012,4,18,4
9/20/12,9,20,2012,1,18,2
9/20/12,9,20,2012,2,18,2
9/24/12,9,24,2012,1,18,2
9/24/12,9,24,2012,2,18,3
9/24/12,9,24,2012,4,18,2
9/25/12,9,25,2012,1,18,4
9/25/12,9,25,2012,2,18,3
9/25/12,9,25,2012,4,18,1
9/26/12,9,26,2012,1,18,2
9/26/12,9,26,2012,2,18,3
9/26/12,9,26,2012,4,18,6
9/27/12,9,27,2012,1,18,2
9/27/12,9,27,2012,2,18,3
9/30/12,9,30,2012,1,18,4
9/30/12,9,30,2012,2,18,3
9/30/12,9,30,2012,4,18,3
10/1/12,10,1,2012,1,18,3
10/1/12,10,1,2012,2,18,4
10/1/12,10,1,2012,4,18,3
10/2/12,10,2,2012,1,18,3
10/2/12,10,2,2012,2,18,4
10/2/12,10,2,2012,4,18,4
10/3/12,10,3,2012,1,18,7
10/3/12,10,3,2012,2,18,7
10/3/12,10,3,2012,4,18,2
10/4/12,10,4,2012,1,18,1
10/4/12,10,4,2012,2,18,5
10/4/12,10,4,2012,4,18,3
10/7/12,10,7,2012,1,18,3
10/7/12,10,7,2012,2,18,3
10/7/12,10,7,2012,4,18,1
10/8/12,10,8,2012,1,18,2
10/8/12,10,8,2012,2,18,3
10/8/12,10,8,2012,4,18,5
10/9/12,10,9,2012,2,18,5
10/9/12,10,9,2012,4,18,2
10/10/12,10,10,2012,1,18,5
10/10/12,10,10,2012,2,18,4
10/10/12,10,10,2012,4,18,4
10/11/12,10,11,2012,1,18,3
10/11/12,10,11,2012,2,18,3
10/14/12,10,14,2012,1,18,1
10/14/12,10,14,2012,2,18,5
10/15/12,10,15,2012,1,18,3
10/15/12,10,15,2012,2,18,2
10/15/12,10,15,2012,4,18,4
10/16/12,10,16,2012,1,18,5
10/16/12,10,16,2012,2,18,4
10/16/12,10,16,2012,4,18,6
10/17/12,10,17,2012,1,18,3
10/17/12,10,17,2012,2,18,1
10/17/12,10,17,2012,4,18,7
10/18/12,10,18,2012,1,18,2
10/18/12,10,18,2012,2,18,4
10/18/12,10,18,2012,4,18,8
10/18/12,10,18,2012,5,18,1
10/21/12,10,21,2012,2,18,1
10/21/12,10,21,2012,4,18,4
10/22/12,10,22,2012,1,18,4
10/22/12,10,22,2012,2,18,2
10/22/12,10,22,2012,4,18,6
10/23/12,10,23,2012,1,18,5
10/23/12,10,23,2012,2,18,2
10/23/12,10,23,2012,4,18,6
10/24/12,10,24,2012,1,18,4
10/24/12,10,24,2012,2,18,7
10/24/12,10,24,2012,4,18,6
10/25/12,10,25,2012,1,18,7
10/25/12,10,25,2012,2,18,2
10/25/12,10,25,2012,4,18,10
10/31/12,10,31,2012,1,18,5
10/31/12,10,31,2012,2,18,1
11/1/12,11,1,2012,1,18,6
11/1/12,11,1,2012,2,18,1
11/1/12,11,1,2012,4,18,2
11/4/12,11,4,2012,1,18,5
11/4/12,11,4,2012,2,18,4
11/4/12,11,4,2012,4,18,3
11/5/12,11,5,2012,1,18,4
11/5/12,11,5,2012,2,18,4
11/5/12,11,5,2012,4,18,5
11/6/12,11,6,2012,1,18,7
11/6/12,11,6,2012,4,18,6
11/6/12,11,6,2012,2,18,3
11/7/12,11,7,2012,1,18,7
11/7/12,11,7,2012,2,18,1
11/7/12,11,7,2012,4,18,4
11/8/12,11,8,2012,1,18,5
11/8/12,11,8,2012,2,18,1
11/8/12,11,8,2012,4,18,6
11/11/12,11,11,2012,1,18,5
11/11/12,11,11,2012,2,18,5
11/11/12,11,11,2012,4,18,7
11/12/12,11,12,2012,2,18,2
11/13/12,11,13,2012,1,18,2
11/13/12,11,13,2012,2,18,5
11/13/12,11,13,2012,4,18,4
11/15/12,11,15,2012,1,18,7
11/15/12,11,15,2012,4,18,1
11/18/12,11,18,2012,1,18,5
11/18/12,11,18,2012,2,18,5
11/18/12,11,18,2012,4,18,4
11/19/12,11,19,2012,1,18,8
11/19/12,11,19,2012,2,18,3
11/19/12,11,19,2012,4,18,4
11/20/12,11,20,2012,1,18,4
11/20/12,11,20,2012,2,18,3
11/20/12,11,20,2012,4,18,2
11/25/12,11,25,2012,1,18,5
11/25/12,11,25,2012,2,18,6
11/25/12,11,25,2012,4,18,2
11/26/12,11,26,2012,1,18,3
11/26/12,11,26,2012,2,18,7
11/26/12,11,26,2012,4,18,3
11/27/12,11,27,2012,1,18,8
11/27/12,11,27,2012,2,18,4
11/27/12,11,27,2012,4,18,5
11/28/12,11,28,2012,1,18,9
11/28/12,11,28,2012,2,18,5
11/28/12,11,28,2012,4,18,12
11/29/12,11,29,2012,1,18,5
11/29/12,11,29,2012,2,18,3
11/29/12,11,29,2012,4,18,6
12/2/12,12,2,2012,1,18,5
12/2/12,12,2,2012,2,18,4
12/2/12,12,2,2012,4,18,2
12/2/12,12,2,2012,5,18,1
12/3/12,12,3,2012,1,18,7
12/3/12,12,3,2012,2,18,6
12/3/12,12,3,2012,4,18,10
12/4/12,12,4,2012,1,18,10
12/4/12,12,4,2012,2,18,3
12/4/12,12,4,2012,4,18,2
12/5/12,12,5,2012,1,18,7
12/5/12,12,5,2012,2,18,2
12/5/12,12,5,2012,4,18,6
12/5/12,12,5,2012,5,18,1
12/6/12,12,6,2012,1,18,9
12/6/12,12,6,2012,2,18,2
12/6/12,12,6,2012,4,18,5
12/9/12,12,9,2012,1,18,7
12/9/12,12,9,2012,2,18,2
12/9/12,12,9,2012,4,18,1
12/10/12,12,10,2012,1,18,20
12/10/12,12,10,2012,2,18,9
12/10/12,12,10,2012,4,18,22
12/10/12,12,10,2012,5,18,2
12/11/12,12,11,2012,1,18,16
12/11/12,12,11,2012,2,18,4
12/11/12,12,11,2012,4,18,11
12/11/12,12,11,2012,5,18,1
12/12/12,12,12,2012,1,18,24
12/12/12,12,12,2012,2,18,14
12/12/12,12,12,2012,4,18,16
12/12/12,12,12,2012,5,18,2
12/13/12,12,13,2012,1,18,21
12/13/12,12,13,2012,2,18,7
12/13/12,12,13,2012,4,18,8
12/13/12,12,13,2012,5,18,1
12/16/12,12,16,2012,1,18,18
12/16/12,12,16,2012,2,18,5
12/16/12,12,16,2012,4,18,15
12/16/12,12,16,2012,5,18,2
12/17/12,12,17,2012,1,18,1
12/17/12,12,17,2012,2,18,4
12/17/12,12,17,2012,4,18,2
12/18/12,12,18,2012,1,18,4
12/18/12,12,18,2012,2,18,3
12/18/12,12,18,2012,4,18,12
12/20/12,12,20,2012,1,18,1
12/20/12,12,20,2012,2,18,2
2/10/13,2,10,2013,1,18,3
2/10/13,2,10,2013,2,18,2
2/10/13,2,10,2013,5,18,1
2/11/13,2,11,2013,1,18,2
2/11/13,2,11,2013,2,18,3
2/11/13,2,11,2013,5,18,1
2/12/13,2,12,2013,1,18,3
2/12/13,2,12,2013,2,18,4
2/12/13,2,12,2013,4,18,3
2/13/13,2,13,2013,1,18,1
2/13/13,2,13,2013,2,18,1
2/14/13,2,14,2013,2,18,1
2/14/13,2,14,2013,1,18,1
2/17/13,2,17,2013,1,18,2
2/17/13,2,17,2013,2,18,5
2/17/13,2,17,2013,4,18,4
2/18/13,2,18,2013,1,18,3
2/18/13,2,18,2013,2,18,5
2/18/13,2,18,2013,4,18,3
2/19/13,2,19,2013,1,18,3
2/19/13,2,19,2013,2,18,6
2/19/13,2,19,2013,4,18,4
2/20/13,2,20,2013,1,18,3
2/20/13,2,20,2013,2,18,2
2/20/13,2,20,2013,4,18,2
2/21/13,2,21,2013,1,18,2
2/21/13,2,21,2013,2,18,2
2/21/13,2,21,2013,4,18,1
2/24/13,2,24,2013,1,18,4
2/24/13,2,24,2013,2,18,7
2/24/13,2,24,2013,4,18,3
2/25/13,2,25,2013,1,18,4
2/25/13,2,25,2013,2,18,5
2/25/13,2,25,2013,4,18,1
2/26/13,2,26,2013,1,18,7
2/26/13,2,26,2013,2,18,1
2/26/13,2,26,2013,4,18,6
2/27/13,2,27,2013,1,18,3
2/27/13,2,27,2013,2,18,3
2/27/13,2,27,2013,4,18,4
3/3/13,3,3,2013,1,18,7
3/3/13,3,3,2013,2,18,3
3/3/13,3,3,2013,4,18,2
3/4/13,3,4,2013,1,18,1
3/4/13,3,4,2013,2,18,3
3/4/13,3,4,2013,4,18,1
3/7/13,3,7,2013,1,18,4
3/7/13,3,7,2013,2,18,4
3/7/13,3,7,2013,4,18,1
3/10/13,3,10,2013,1,18,11
3/10/13,3,10,2013,2,18,4
3/10/13,3,10,2013,4,18,5
3/11/13,3,11,2013,1,18,7
3/11/13,3,11,2013,2,18,5
3/11/13,3,11,2013,4,18,4
3/11/13,3,11,2013,5,18,1
3/12/13,3,12,2013,1,18,6
3/12/13,3,12,2013,2,18,1
3/12/13,3,12,2013,4,18,10
3/13/13,3,13,2013,1,18,15
3/13/13,3,13,2013,2,18,6
3/13/13,3,13,2013,4,18,8
3/14/13,3,14,2013,1,18,1
3/14/13,3,14,2013,2,18,3
3/14/13,3,14,2013,4,18,6
3/17/13,3,17,2013,1,18,2
3/17/13,3,17,2013,2,18,1
3/18/13,3,18,2013,1,18,2
3/18/13,3,18,2013,4,18,1
3/19/13,3,19,2013,2,18,1
3/19/13,3,19,2013,4,18,1
3/21/13,3,21,2013,1,18,3
3/21/13,3,21,2013,2,18,1
3/21/13,3,21,2013,4,18,1
3/24/13,3,24,2013,1,18,1
3/24/13,3,24,2013,2,18,2
3/26/13,3,26,2013,1,18,5
3/26/13,3,26,2013,2,18,3
3/26/13,3,26,2013,4,18,5
3/27/13,3,27,2013,1,18,4
3/27/13,3,27,2013,2,18,5
3/27/13,3,27,2013,4,18,1
3/28/13,3,28,2013,1,18,3
3/28/13,3,28,2013,2,18,3
3/28/13,3,28,2013,4,18,3
3/31/13,3,31,2013,1,18,5
3/31/13,3,31,2013,2,18,3
3/31/13,3,31,2013,4,18,9
4/1/13,4,1,2013,1,18,4
4/1/13,4,1,2013,2,18,2
4/1/13,4,1,2013,4,18,6
4/2/13,4,2,2013,1,18,4
4/2/13,4,2,2013,2,18,1
4/2/13,4,2,2013,4,18,7
4/3/13,4,3,2013,1,18,1
4/3/13,4,3,2013,2,18,5
4/3/13,4,3,2013,4,18,2
4/4/13,4,4,2013,1,18,7
4/4/13,4,4,2013,2,18,5
4/4/13,4,4,2013,4,18,4
4/7/13,4,7,2013,1,18,2
4/7/13,4,7,2013,2,18,1
4/7/13,4,7,2013,4,18,9
4/8/13,4,8,2013,1,18,2
4/8/13,4,8,2013,2,18,3
4/8/13,4,8,2013,4,18,1
4/9/13,4,9,2013,1,18,4
4/9/13,4,9,2013,2,18,4
4/9/13,4,9,2013,4,18,4
4/10/13,4,10,2013,1,18,6
4/10/13,4,10,2013,2,18,6
4/10/13,4,10,2013,4,18,4
4/14/13,4,14,2013,1,18,1
4/14/13,4,14,2013,2,18,2
4/14/13,4,14,2013,4,18,7
4/15/13,4,15,2013,1,18,7
4/15/13,4,15,2013,2,18,4
4/15/13,4,15,2013,4,18,2
4/15/13,4,15,2013,5,18,1
